"location","order","country","include","counts","Offset","Case_counts_WHO","Sequence_count","Pop_Size","geconMN","geconMIN","geconMAX","geconSTD","pdensMN","langV1","langV2","langV3","langV4","langV5","langV6","langV7","langV8","langV9","langV10","langV11","langV12","langV13","langV14","langV15","langV16","langV17","tt50kMN","tt100kMN","tt500kMN","pre01MN","pre02MN","pre03MN","pre04MN","pre05MN","pre06MN","pre07MN","pre08MN","pre09MN","pre10MN","pre11MN","pre12MN","hum01MN","hum02MN","hum03MN","hum04MN","hum05MN","hum06MN","hum07MN","hum08MN","hum09MN","hum10MN","hum11MN","hum12MN","altMN","tempMN","tmpssMN","precMN","precssMN","IntroadminTO","IntrodistanceTO"
"Koubia",19,"GIN","IN",0,111176,-0.459734750825152,-0.510981601737721,-0.788340647963979,-1.0784222528827,-0.740785493534188,-0.943377692800881,-0.778962708861438,-0.182910106434188,-0.509155558152468,-0.523477583539424,-0.137806965453967,2.31868181692164,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,0.0739537043601599,0.00352254106298373,-0.361546631471422,-0.793253044611781,-0.887987599292151,-1.06416266877656,-1.29803662738163,-1.65673445924966,-1.33786509464126,-0.574147118502448,-0.486726102084772,-1.08128656889378,-1.6414896466211,-1.54591986177496,-0.933162512245932,0.94095647950919,1.09542706768266,1.24597251879574,1.36521082195513,1.34399215132308,1.28134537886788,0.962809211535103,-1.15438970470364,1.00587437194457,1.28461297105123,1.61672943821244,1.43152272309801,1.48241408688895,-0.906614715199825,1.1546233248859,-0.93201822447743,0.855978166631817,-0.0196670592479903,-0.299137831105066
"Koundara",20,"GIN","IN",0,108639,-0.459734750825152,-0.510981601737721,-0.798729771747383,-0.481588795094639,-0.317877717553403,-0.606497169671212,-0.450847323660367,-0.194761500566904,-0.490386122593469,-0.546237563515087,-0.459462304866223,0.944903798271136,-0.126246316757162,7.81126577552403,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,0.655910014705278,0.582650738768181,0.103020023910547,-0.797735853829655,-0.924173738927703,-1.11724709386363,-1.58298349299021,-2.08980536829713,-1.47784843286461,-0.691399648385879,-0.575621973753127,-0.961322665671942,-1.26795925985237,-1.39589273886331,-0.964157833484439,1.23955622149229,1.45622578700157,1.70293127525012,1.97743953542466,2.14498931791484,1.68222773925684,1.04644748928538,-1.49041518458942,1.05220278412741,1.48948098941217,1.756587193601,1.48709997222486,-0.878936910195354,1.10547790759456,1.53196785419395,-1.01819688439554,1.09569976351503,-0.0196670592479903,-0.333257623494598
"Kouroussa",21,"GIN","IN",22,197242,-0.422159769126743,-0.45047062258457,-0.435896687560948,-0.653679680599743,-0.608163529672775,-0.789701381772361,-0.46194219962087,-0.203969989136863,-0.509155558152468,2.38771622411708,-0.270290576716223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-0.175535318107957,-0.364056524183915,-0.585845626316256,-0.709207996866898,-0.740603141281621,-0.62721763076105,-0.585965433578504,-0.8729903734235,-1.15698961461384,-0.838934784421919,-0.732297179039957,-1.01657497527242,-1.11789198000892,-1.35214241618653,-0.856972973296921,1.23379175975191,1.25349313958667,1.23203556101129,1.24786583196565,1.19442587344979,1.16914508322799,1.33662168444066,1.11884261953245,1.24281118168279,1.39147884269737,1.43456879169403,1.3376228354002,0.609798725032324,-0.046024305152537,0.800504333388842,-0.865685206682151,0.261682587621473,-0.025357931195979,-0.288626759207305
"Labe",22,"GIN","IN",0,313715,-0.459734750825152,-0.510981601737721,0.0410652416564218,-0.560907412887952,-0.473205863549128,-0.34679724543714,0.0442648149601559,-0.0513444490215651,-0.509155558152468,-0.546237563515087,-0.459462304866223,2.62432189369945,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-1.12452289734746,-1.27755421317455,-1.38920431652629,-0.723769502145664,-0.844869249891666,-0.978363419971015,-1.02711908172523,-0.857878578944485,-0.905503793039591,-0.449280926727695,-0.510320975303281,-1.00184423446016,-1.24840748785093,-1.11023044787364,-0.859301323890886,0.755340297393103,0.825880861837556,0.891871526718884,0.971785491483914,0.937255241787077,0.966366506347429,0.680529583457978,-1.21722368095052,0.730992118497074,0.842098396225245,1.02491025811495,1.04839366633715,2.91941534891982,-2.97226019958147,0.592257637473216,-0.641881000624849,0.486581644611743,-0.0196670592479903,-0.274141817159973
"Lelouma",23,"GIN","IN",0,144433,-0.459734750825152,-0.510981601737721,-0.652151806945184,-0.651814647991233,-0.421464224947527,-0.427586156874707,-0.126998807259372,-0.158992776862064,-0.509155558152468,-0.546237563515087,-0.459462304866223,2.62432189369945,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-0.289093930421444,-0.420381386623867,-0.701595053684508,-0.741513955452287,-0.867918849164174,-1.00218583010345,-1.10153136001051,-0.984864365514542,-0.878086977968231,-0.346689408327122,-0.303241113216053,-0.664958084071744,-0.811999539546244,-0.702517537723328,-0.867379889275653,0.755340232830977,0.841674624731888,0.917164365115156,1.03227193498698,1.06514030276093,0.991421404215124,0.602118428071807,-1.58261736092504,0.665360129892251,0.801124649964989,1.0193895528859,1.03065626006466,1.55247347652247,-1.28989444397619,0.720879284317658,-0.501727132910726,0.600552525066785,-0.0196670592479903,-0.280199094255871
"Lofa",42,"LBR","IN",511,287555,0.413029596806085,-0.117660237242238,-0.0660610800518402,0.122793041887635,0.291198623772608,-0.153504688879477,-0.361880850874895,-0.186332693971664,-0.270997638483922,-0.546237563515087,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.293119919305488,5.7660061024966,-0.290958840783692,-0.391703739601521,0,0,0.0593980347630405,-0.259402814528728,0,0.386979060506851,0.381150870961751,0.206448102972964,0.682089257975133,1.08408769515108,1.39647020538161,1.46801449449659,0.691182640529901,-0.134415295753564,-0.487687585829329,-0.48161778262098,-0.0674068231847797,0.428197934851442,1.01780975424604,0.60169937720302,0.327616181473354,0.344347873729973,0.273037993451313,0.155480481282604,0.323407113803574,0.436629064057059,0.729318617495076,1.16773832005047,0.792763492257561,0.374999439249761,-0.123395510882642,-0.097445740310693,0.709923826775704,-0.811177233257498,-1.08752102005757,0.357695962804738,-1.16663722544911,0.44118853408346,-0.0823362863590214
"Lola",24,"GIN","IN",118,214082,-0.258196212624592,-0.45047062258457,-0.366936165482694,-0.113048299133075,-0.157791725169213,-0.235189788824153,-0.203412749654058,-0.164592787226899,-0.509155558152468,1.85694236430183,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,1.25709529096036,0.429359463051747,-0.252028553259633,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-0.367597707370112,-0.562284493031621,-0.807912884812707,-0.0424399866307716,0.753378570024576,0.97568235484883,1.09113329597104,-0.486055200592373,-1.0981217200175,-0.925139490655049,-0.848999269339325,-0.920047374873324,-1.29328915805353,-0.740549500459955,-0.191557609541371,1.17747724320682,0.704390726630758,0.232309854546769,0.114050262796269,0.317264836096999,0.475175429434126,0.917773149636471,1.23939856673663,0.835528251201941,0.435514364594463,0.33354864221912,0.588584375463196,1.15749010297306,-1.43286297024084,-0.783883385493485,-0.494577192633593,-0.974738436270173,0.00430479038698267,-0.257910094310188
"Macenta",25,"GIN","IN",787,495845,0.884424821749768,0.699237981325302,0.786895401164287,-0.00306534857726964,0.310554686259048,-0.23789205905768,-0.512736588027581,-0.149194431263005,-0.509155558152468,0.31433720302498,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,0.0222933415750821,4.39308389949609,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-0.808812883178294,-0.484122145029351,-0.642951817274653,0.285999508132013,1.00343896310717,1.11059459760835,1.62790093007349,0.348019931919827,-0.486394178918276,-0.419073959186141,-0.21927445437594,-0.0543366341640423,-0.177999896944699,0.334777518241879,0.277031270529036,0.886920747778967,0.726082846180018,0.477287559484341,0.40007929483047,0.574891781575297,0.750985643251453,1.14190440955841,1.4493631540276,1.12310547802152,0.63366749624499,0.353785027207814,0.467684945698936,1.49837462191987,-1.75676602132162,-0.996956049146422,0.275184996356614,-1.0257237065921,-0.0720390260204101,-0.189918977348045
"Mali",26,"GIN","IN",5,208339,-0.451194982257332,-0.510981601737721,-0.390453996735391,-0.959362620231047,-0.713795269738894,-1.03789924686635,-0.697219217456027,-0.190210998375384,-0.509155558152468,-0.403042865615774,0.289146967265372,1.8224807287341,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,1.1024084126045,0.885317601136586,0.34581416258763,-0.78644581569707,-0.902791720503512,-1.08561247989002,-1.4166117619488,-1.79619277598235,-1.31991504669634,-0.610200129482527,-0.552771367175536,-1.02117964784814,-1.55209776250707,-1.46885866787717,-0.949942484986469,1.00492067995702,1.18231200667089,1.36306929917797,1.51411862013142,1.61930893774406,1.51360258757191,1.05806391500823,-1.9123443071194,1.13593717125829,1.41117582710665,1.68494066467949,1.48000501255386,0.812029811992915,-0.0848330498625129,1.2686752172425,-0.978783084752584,0.95701700754767,-0.0210916619148474,-0.320272432761876
"Mamou",27,"GIN","IN",0,371426,-0.459734750825152,-0.510981601737721,0.27739426123232,0.603516202539988,-0.406952938746308,0.976269818849322,1.45018567234897,-0.177239739121578,-0.426445190524992,0.121572491830488,0.115974636730333,1.37419781169532,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-0.0890175600577034,0.317190294407534,-0.0526995650373823,-0.699114053277839,-0.730903705500824,-0.705071217914829,-0.512015511259129,-0.49621661378771,-0.913642340066078,-0.50785374653218,-0.411369171671829,-0.803619884681025,-0.667608582217723,-1.05139904274951,-0.836219701909204,0.731129459626275,0.714973875706004,0.687841978776559,0.649891955507561,0.380799460690261,0.439492547469963,0.300671637436863,-0.315691674767064,0.400516053589612,0.607183072383523,0.68041849208319,0.888756651588211,1.55016623825809,-1.15098984662274,0.273832649150318,-0.546514575479493,0.119598304267914,0.931171039841896,-0.16848632328949
"Mandiana",28,"GIN","IN",0,252272,-0.459734750825152,-0.510981601737721,-0.210546477942995,-0.736101949129951,-0.953439904571895,-0.796308733861088,-0.18265563487996,-0.193530235910069,-0.509155558152468,2.55352474819906,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,-0.412374145692552,-0.604596772939822,-0.724301367129521,-0.720033829129827,-0.792688608005423,-0.730757684457214,-0.753254339128791,-1.23933563254252,-1.35240353704088,-0.751805778041895,-0.741982400337574,-1.56028610964701,-1.94374951200229,-1.59620545993512,-0.919313540267718,1.51467896304849,1.43401888902311,1.2452060622493,1.22998874054047,1.38868106623728,1.55467413092482,1.89233650866174,1.83507071129571,1.61544447102667,1.707510042023,1.81922199992641,1.57460484495541,0.4759342557774,0.352551313818838,0.736665682856168,-1.05715179831512,0.455983246822078,-0.0196670592479903,-0.312566025379793
"Margibi",43,"LBR","IN",878,335736,1.0398486096841,0.124383679370366,0.131242180889512,-0.801709427857281,-0.575651913466334,-0.867360689662895,-0.642374174169447,-0.079805095866588,-0.509155558152468,-0.546237563515087,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,3.01407546225365,-0.281112938093259,-0.290958840783692,1.2353180615692,0,0,-0.319061444149987,-0.259402814528728,0,-0.981096066362226,-1.1420205162938,-1.0610693301568,1.19049670240466,0.874913203566129,1.06631282313676,0.993590541435154,1.02405496954313,1.53167706588771,0.222427687597171,0.126971308008465,1.61616096527535,0.941880485715776,0.915521696203453,1.0817217303943,-0.893299775312095,-0.729424571537748,-0.629317223289653,-0.64820124359249,-0.470817054256973,-0.485809135934617,-0.0587743626786546,0.476563682261588,-0.292645573313579,-0.545150028048675,-0.871056196655792,-1.04209172831907,-0.872538886733921,-0.0192530345822477,-1.02757482162318,0.901036152111054,-0.831087250374146,-0.590389620483128,0.194146113763031
"Maryland",44,"LBR","IN",7,132024,-0.447779074830204,-0.510981601737721,-0.70296719402767,-0.684881894612694,-0.515931314657215,-0.776305748210995,-0.383317915165977,-0.149656638919291,-0.509155558152468,-0.546237563515087,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,3.71154754152625,0,0,-0.319061444149987,-0.259402814528728,0,0.372500462203084,0.137084239358904,1.47779084386252,3.35766221068123,2.74832661995446,1.66917088007581,1.09918662440733,1.97337230385448,1.19105866072055,-1.24704185765999,-1.68577509623298,-1.50598233128759,-0.420269124605251,1.6166311598332,3.39716953138973,-1.84956213801493,-1.88127986629522,-1.81447141562304,-1.49676566844843,-2.08207942077258,-2.50794691230137,-1.97382889234104,-1.1352661946991,-2.36786572266668,-2.32197277734719,-1.63238706997662,-1.67331984934521,-0.995528082134451,-0.667569923144716,-0.63511608366352,0.939637532658359,-2.0592362429283,-0.500040265009009,-0.356824622782728
"Montserrado",45,"LBR","IN",2925,1016221,4.53602986134974,1.51613619989284,2.91785743423992,-0.791890324619567,-0.607492747415375,-0.818365695696221,-0.447120857102948,0.43404018791352,-0.509155558152468,-0.546237563515087,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,0.0558974073110798,-0.281112938093259,-0.290958840783692,2.44678067653196,0,0,-0.319061444149987,2.4546627650776,0,-1.37109843089754,-1.49781182356807,-1.47674712051647,1.15901031317672,0.804996878759524,0.964464804025687,0.954048411268776,1.15327883714185,1.89497674543606,0.511063289567137,0.355506968758815,2.01478808894712,1.22387666972689,1.13069860116278,1.23255307524182,-1.07391987376538,-0.858782687788519,-0.710013767411603,-0.72183697157203,-0.534982296368708,-0.565576564601708,-0.190704250620794,0.394606295998264,-0.41177598057643,-0.605634903368068,-0.940459216114625,-1.1865252886685,-1.0474506214222,-0.0956958898112254,-1.11453244019746,1.6221115427199,-0.634095073995391,-0.95701828461288,-0.165939495914213
"Moyamba",58,"SLE","IN",317,263788,0.0816865763746566,0.184894658523517,-0.163387964151239,0.851298214001218,0.411119001986879,1.39161584938543,1.23250305925791,-0.175080505835913,1.13960911875419,-0.546237563515087,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,-0.206865434791334,-0.308327995164239,-0.300822675962276,-0.281112938093259,-0.290958840783692,-0.391703739601521,0,0,2.45888671910318,-0.259402814528728,0,-0.594801751840884,-0.758719168138561,-0.662674446785596,-0.58021287709152,-0.428144357694832,-0.655403775391143,-0.305430619776763,1.59050405262934,0.827923628434742,1.20009284466833,1.29443895092174,0.499896173666729,1.07841025310037,0.547549602981511,-0.0651993309397256,-0.70115055162141,-0.631152557816734,-0.537780900678103,-0.693284365798695,-0.877197437744991,-0.723066135300678,-1.19884586295674,-0.116652120327908,-0.747105618748604,-0.802698330303499,-0.709115563377403,-0.504900308218025,-1.17924057384241,0.232165136251304,-0.830051417387016,0.912574236295406,-0.0663279075568226,1.82772797755175,0.247973997215105
"Nimba",46,"LBR","IN",282,483036,0.0219081963999143,-0.359704153854843,0.734441996930299,-0.294595981200284,-0.32977199940983,-0.192815584359884,0.353747746866983,-0.172500688910833,-0.509155558152468,-0.546237563515087,-0.459462304866223,-0.485105588936614,-0.126246316757162,-0.125988157669742,7.10739567929216,-0.308327995164239,0.167965314556667,-0.281112938093259,2.20971544301583,-0.391703739601521,0,0,-0.319061444149987,-0.259402814528728,0,0.635806004695298,0.385899425039439,0.032775984841173,0.694333958504953,1.22936372052497,1.57227378863535,1.03609682051049,0.203038781466626,-0.196634662471482,-0.900493560945975,-0.983720623477165,-0.26669862283962,-0.430576273164977,-0.0988169432823819,0.404362515455932,0.0301372501106735,-0.18959689265297,-0.381205684551207,-0.450085978124493,-0.329118567249313,-0.37229410582499,0.0880906191072861,0.581287139921287,-0.0643126056750711,-0.298333079055614,-0.490215408625409,-0.396223246056993,-0.0495922442512407,-0.428058638930135,-1.12999830325504,-0.138408025924178,-1.15322260694767,-0.464726766722409,-0.292605970411227
